P_2	3	20	0	0	0	0	0	0	0	0
P_3	4	0	0	0	0	0	0	0	0	0
P_4	5	0	0	0	0	0	0	0	0	0
P_5	6	0	0	0	0	0	0	0	0	0
P_6	7	11	0	0	0	0	0	0	0	0
P_7	8	12	0	0	0	0	0	0	0	0
P_8	9	14	0	0	0	0	0	0	0	0
P_9	10	0	0	0	0	0	0	0	0	0
P_10	15	0	0	0	0	0	0	0	0	0
P_11	21	0	0	0	0	0	0	0	0	0
P_12	22	0	0	0	0	0	0	0	0	0
P_13	0	0	0	0	0	0	0	0	0	0
P_14	23	0	0	0	0	0	0	0	0	0
P_15	16	0	0	0	0	0	0	0	0	0
P_16	17	0	0	0	0	0	0	0	0	0
P_17	0	0	0	0	0	0	0	0	0	0
P_18	13	19	0	0	0	0	0	0	0	0
P_19	17	0	0	0	0	0	0	0	0	0
P_20	21	0	0	0	0	0	0	0	0	0
P_21	22	0	0	0	0	0	0	0	0	0
P_22	23	0	0	0	0	0	0	0	0	0
P_23	16	0	0	0	0	0	0	0	0	0
P_1	2	26	0	0	0	0	0	0	0	0
P_2	3	0	0	0	0	0	0	0	0	0
P_3	4	0	0	0	0	0	0	0	0	0
P_4	5	0	0	0	0	0	0	0	0	0
P_5	6	0	0	0	0	0	0	0	0	0
P_6	7	0	0	0	0	0	0	0	0	0
P_7	8	0	0	0	0	0	0	0	0	0
P_8	9	0	0	0	0	0	0	0	0	0
P_9	10	0	0	0	0	0	0	0	0	0
P_10	11	0	0	0	0	0	0	0	0	0
P_11	24	0	0	0	0	0	0	0	0	0
P_12	13	27	0	0	0	0	0	0	0	0
P_13	4	0	0	0	0	0	0	0	0	0
P_14	15	28	0	0	0	0	0	0	0	0
P_15	6	0	0	0	0	0	0	0	0	0
P_16	17	23	0	0	0	0	0	0	0	0
P_17	18	22	0	0	0	0	0	0	0	0
P_18	7	0	0	0	0	0	0	0	0	0
P_19	21	0	0	0	0	0	0	0	0	0
P_20	24	0	0	0	0	0	0	0	0	0
P_21	11	0	0	0	0	0	0	0	0	0
P_22	10	0	0	0	0	0	0	0	0	0
P_23	21	0	0	0	0	0	0	0	0	0
P_24	0	0	0	0	0	0	0	0	0	0
P_25	19	20	0	0	0	0	0	0	0	0
P_26	13	27	0	0	0	0	0	0	0	0
P_27	15	28	0	0	0	0	0	0	0	0
P_28	17	23	0	0	0	0	0	0	0	0
